id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,event_duration_minutes,response_lag_minutes,ml_duration_minutes
FKID000057,unplanned,12.9848257,77.7527586,0.0,0.0,"Whitefield Main Road, Prestige Park View, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,False,2024-01-30 22:06:02.276000+00:00,,closed,yes,2024-01-30 22:42:27.016787+00:00,,,Gear jam not moving traffic slow moving,private_car,FKN00GL0022,Non-corridor,low,,,,2024-01-30 22:07:20.927778+00:00,,1,FKUSR00048,FKUSR00001,,,,Mahadevapura,,FKKG000042,,,,FKUSR00048,2024-01-30 22:42:27.016248+00:00,,,,,,36.41233746666667,-1.3108629666666665,36.41233746666667
FKID000058,unplanned,12.9932986,77.5837571,0.0,0.0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,False,2024-03-07 20:51:39.532000+00:00,,closed,yes,2024-03-09 03:10:44.241768+00:00,,,,,,Bellary Road 1,high,,,,2024-03-07 20:52:53.033507+00:00,,1,FKUSR00039,FKUSR00001,,,,High ground,,FKKG000033,,,,FKUSR00039,2024-03-09 03:10:44.241252+00:00,,,,,,1819.0784875333336,-1.2250251166666668,1819.0784875333334
FKID000059,unplanned,12.9937523,77.5842482,0.0,0.0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,False,2024-03-07 20:47:40.640000+00:00,,closed,yes,2024-03-09 03:10:47.308622+00:00,,,,,,Bellary Road 1,high,,,,2024-03-07 20:48:21.533886+00:00,,1,FKUSR00039,FKUSR00001,,,,High ground,,FKKG000033,,,,FKUSR00039,2024-03-09 03:10:47.308123+00:00,,,,,,1823.1111353833332,-0.6815647666666667,1823.1111353833332
FKID000060,unplanned,12.9938868,77.5841876,0.0,0.0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,False,2024-03-07 20:45:19.752000+00:00,,closed,yes,2024-03-09 03:10:58.037764+00:00,,,,,,Bellary Road 1,high,,,,2024-03-07 20:47:05.154098+00:00,,1,FKUSR00039,FKUSR00001,,,,High ground,,FKKG000033,,,,FKUSR00039,2024-03-09 03:10:58.037069+00:00,,,,,,1825.6380844833336,-1.7567016333333332,1825.6380844833334
FKID000061,unplanned,12.9368467,77.6928653,0.0,0.0,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-01-30 23:05:02.339000+00:00,,resolved,yes,2024-01-30 23:15:33.148666+00:00,,,Kadubisanahalli toward devarabisnahalli car starting problem,private_car,FKN00GL0023,ORR East 1,high,,,,2024-01-30 23:06:09.103789+00:00,,1,FKUSR00049,FKUSR00001,,,,HAL Old Airport,,FKKG000043,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.9368467,77.6928653,,,FKUSR00049,2024-01-30 23:15:33.148168+00:00,,,,10.513486133333334,-1.1127464833333331,10.513494433333333
FKID000063,unplanned,12.9513113,77.4994888,0.0,0.0,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,False,2024-01-30 23:12:23.123000+00:00,,closed,yes,2024-01-31 00:35:36.783183+00:00,,,ಬಿಎಂಟಿಸಿ ಬಸ್ ಗೇರ್ ರಾಡ್ ಕಟ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,bmtc_bus,FKN00GL0024,Non-corridor,low,,,,2024-01-30 23:14:11.203391+00:00,,1,FKUSR00007,FKUSR00001,,,,Jnanabharathi,,FKKG000004,,,,FKUSR00007,2024-01-31 00:35:36.782614+00:00,,,,,,83.22766023333334,-1.8013398500000002,83.22766023333334
FKID000064,unplanned,13.0160964,77.5068555,0.0,0.0,"14th Cross Road, Industrial Area Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2024-01-30 21:21:57.881000+00:00,,closed,yes,2024-01-30 23:35:47.685624+00:00,,,BMTC off road on 14th cross towards [LOCATION] traffic normal sir,bmtc_bus,FKN00GL0025,Non-corridor,low,,,,2024-01-30 21:24:10.181727+00:00,,1,FKUSR00035,FKUSR00001,,,,Peenya,,FKKG000029,,,,,,,,,,,,-2.2050121166666665,133.83007706666666
FKID000065,unplanned,12.9807501,77.6028238,0.0,0.0,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,pot_holes,False,2024-03-07 21:05:54.697000+00:00,,active,yes,2024-03-07 21:11:03.148920+00:00,,,ಮ್ಯಾನ್ ಹೋಲ್ ಕವರ್ ಮುರಿದಿರುತ್ತದೆ ಸರ್,,,CBD 1,high,,,,2024-03-07 21:07:59.668617+00:00,,1,FKUSR00050,FKUSR00001,,,,Shivajinagar,,FKKG000044,,,,,,,,,,,,-2.0828602833333334,5.140865333333333
FKID000066,unplanned,12.9165983,77.583705,0.0,0.0,"9th Main Road, Adarsh Palace Apartment, TMC Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",,tree_fall,False,2024-03-07 20:58:06.297000+00:00,,closed,yes,2024-03-08 02:19:20.588574+00:00,,,[LOCATION] sir 9 th main 46 crs trdd BSNL office tree fallen on main road closed,,,Non-corridor,low,,,,2024-03-07 20:59:18.285194+00:00,,1,FKUSR00051,FKUSR00001,,,,J.P. Nagar,,FKKG000045,,,,FKUSR00051,2024-03-08 02:19:20.587942+00:00,,,,,,321.23818236666665,-1.1998032333333333,321.23818236666665
FKID000067,unplanned,13.0198619,77.6562235,0.0,0.0,"Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",,pot_holes,False,2024-01-31 01:04:36.275000+00:00,,active,yes,2024-01-31 01:07:48.955435+00:00,,,Potholes,,,,high,,,,2024-01-31 01:05:39.540205+00:00,,1,FKUSR00052,FKUSR00001,,,,Hennuru,,FKKG000046,,,,,,,,,,,,-1.0544200833333333,3.211340583333333
FKID000068,unplanned,13.0191848,77.6555127,0.0,0.0,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",,pot_holes,False,2024-01-31 01:01:36.195000+00:00,,active,yes,2024-01-31 01:05:38.583684+00:00,,,,,,ORR North 1,high,,,,2024-01-31 01:04:25.563456+00:00,,1,FKUSR00052,FKUSR00001,,,,Hennuru,,FKKG000046,,,,,,,,,,,,-2.8228076,4.0398114000000005
FKID000069,unplanned,12.9740913,77.5452252,0.0,0.0,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,False,2024-01-31 00:33:27.663000+00:00,,closed,no,2024-01-31 01:17:38.964911+00:00,,,Vehicle movment very slow,bmtc_bus,FKN00GL0026,West of Chord Road,high,,,,2024-01-31 00:34:11.984483+00:00,,1,FKUSR00053,FKUSR00001,,,,Vijayanagara,,FKKG000047,,,,FKUSR00053,2024-01-31 01:17:38.964363+00:00,,,,,,44.18835605,-0.7386913833333334,44.18835605
FKID000070,unplanned,12.9740971,77.5449011,0.0,0.0,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,False,2024-01-31 00:36:02.277000+00:00,,closed,yes,2024-01-31 01:17:50.143185+00:00,,,,bmtc_bus,FKN00GL0026,West of Chord Road,high,,,,2024-01-31 00:37:29.633418+00:00,,1,FKUSR00054,FKUSR00001,,,,Vijayanagara,,FKKG000048,,,,FKUSR00054,2024-01-31 01:17:50.142637+00:00,,,,,,41.797760616666665,-1.4559403000000002,41.797760616666665
FKID000071,unplanned,12.9688926,77.569795,0.0,0.0,"Binny Mill Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",,vehicle_breakdown,False,2024-01-31 01:24:44.373000+00:00,,closed,no,2024-01-31 01:50:53.885413+00:00,,,"[LOCATION] road jn towards mill road jn this vehicle Back wheel puncher, traffic little bit slow moving sir",auto,FKN00GL0027,Non-corridor,low,,,,2024-01-31 01:27:32.617672+00:00,,1,FKUSR00055,FKUSR00001,,,,Chamarajpet,,FKKG000049,,,,FKUSR00055,2024-01-31 01:50:53.884849+00:00,,,,,,26.158530816666666,-2.804077866666667,26.158530816666666
FKID000074,unplanned,12.9511354,77.5739687,0.0,0.0,"DTV Dwarakanatha Road, BNV Subramanya Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",,vehicle_breakdown,False,2024-01-30 22:39:37.276000+00:00,,closed,yes,2024-01-31 01:35:47.812727+00:00,,,LGV Vehical Tyre blast national college metro near towords Mss junction traffic One side moving Sir,lcv,FKN00GL0028,Non-corridor,low,,,,2024-01-30 22:42:30.336740+00:00,,1,FKUSR00058,FKUSR00001,,,,V.V.Puram (C.Pet),,FKKG000052,,,,,,,,,,,,-2.884345666666667,176.17561211666668
FKID000075,unplanned,13.0192138,77.5395595,0.0,0.0,"Kanteerava Studio Road, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",,vehicle_breakdown,False,2024-01-30 23:11:03.886000+00:00,,closed,yes,2024-01-31 01:35:47.835456+00:00,,,Traffic one side moment...,others,FKN00GL0029,Non-corridor,low,,,,2024-01-30 23:12:44.142059+00:00,,1,FKUSR00059,FKUSR00001,,,,Rajajinagar,,FKKG000053,,,,,,,,,,,,-1.6709343166666666,144.73249093333334
FKID000077,unplanned,12.9284355,77.6811918,12.9284472,77.6814506,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)","Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,True,2024-01-30 23:18:30.880000+00:00,,closed,yes,2024-01-31 01:35:47.847584+00:00,,,,bmtc_bus,FKN00GL0030,ORR East 1,high,,,,2024-01-30 23:19:30.321743+00:00,,1,FKUSR00060,FKUSR00001,,,,Bellandur,,FKKG000054,,,,,,,,,,,,-0.9906957166666668,137.28279306666667
FKID000078,unplanned,13.0753282,77.4370383,0.0,0.0,"Dr Vishnuvardhan Road, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",,vehicle_breakdown,False,2024-03-07 19:23:40.435000+00:00,,closed,yes,2024-03-07 21:35:47.804966+00:00,,,,heavy_vehicle,FKN00GL0031,Non-corridor,low,,,,2024-03-07 19:24:39.809788+00:00,,1,FKUSR00061,FKUSR00001,,,,No Police Station,,FKKG000055,,,,,,,,,,,,-0.9895798,132.12283276666668
FKID000080,unplanned,12.9449039,77.4949618,0.0,0.0,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,others,False,2024-03-07 21:25:26.425000+00:00,,closed,yes,2024-03-07 21:41:19.773221+00:00,,,bmtc bus offroad in front of adishakti temple,,,Non-corridor,low,,,,2024-03-07 21:26:42.075291+00:00,,1,FKUSR00063,FKUSR00001,,,,Jnanabharathi,,FKKG000057,,,,FKUSR00063,2024-03-07 21:41:19.772509+00:00,,,,,,15.88912515,-1.2608381833333333,15.88912515
FKID000081,unplanned,12.9873133,77.6163481,0.0,0.0,"St John Road, Field Marshal Manekshaw Enclave, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,tree_fall,False,2024-03-07 21:17:00.312000+00:00,,closed,no,2024-03-07 23:13:49.215038+00:00,,,ರಸ್ತೆ ಮಧ್ಯದಲ್ಲೇ ಮರ ಬಿದ್ದಿರುವುದರಿಂದ ಸುಗಮ ಸಂಚಾರಕ್ಕೆ ಸ್ವಲ್ಪ ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ,,,Non-corridor,low,,,,2024-03-07 21:18:56.020966+00:00,,1,FKUSR00064,FKUSR00001,,,,Pulikeshinagar(F.Town),,FKKG000058,,,,FKUSR00064,2024-03-07 23:13:49.030632+00:00,,,,,,116.8119772,-1.9284827666666664,116.8119772
FKID000082,planned,12.969418,77.7006526,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-03-07 21:23:16.629000+00:00,2024-03-08 10:05:46+00:00,closed,yes,2024-03-08 10:35:48.497372+00:00,,,karthiknagara towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to [LOCATION] station piller work,,,ORR East 2,high,,,,2024-03-07 21:25:40.927133+00:00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,,,,,-2.404968883333334,792.5311395333333
FKID000086,unplanned,12.8482637,77.6713737,0.0,0.0,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2024-01-31 02:47:16.032000+00:00,,closed,yes,2024-01-31 04:10:44.744975+00:00,,,Lgv breake down veersandar to [LOCATION] near ec 1,lcv,FKN00GL0033,Non-corridor,low,,,,2024-01-31 02:48:28.817704+00:00,,1,FKUSR00067,FKUSR00001,,,,Electronic City,,FKKG000061,,,,FKUSR00067,2024-01-31 04:10:44.744402+00:00,,,,,,83.47854003333333,-1.2130950666666669,83.47854003333333
FKID000087,unplanned,12.96672,77.6093294,0.0,0.0,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,False,2024-01-31 05:03:24.794000+00:00,,closed,yes,2024-01-31 05:56:09.889145+00:00,,,ಡಿಸೋಜ ಟುವರ್ಡ್ಸ್ ಮದರ್ ತೆರೇಸಾ,bmtc_bus,FKN00GL0034,Mysore Road,high,,,,2024-01-31 05:04:44.117365+00:00,,1,FKUSR00068,FKUSR00001,,,,Ashok Nagar,,FKKG000062,,,,FKUSR00068,2024-01-31 05:56:09.888569+00:00,,,,,,52.75157615,-1.3220560833333332,52.75157615
FKID000088,unplanned,13.0253205,77.6400845,0.0,0.0,"5th A Cross Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2024-03-07 21:35:50.715000+00:00,,closed,yes,2024-03-07 22:50:40.247777+00:00,,,front wheel tyre burst,private_bus,FKN00GL0035,ORR North 1,high,,,,2024-03-07 21:36:46.339775+00:00,,1,FKUSR00069,FKUSR00001,,,,Banaswadi,,FKKG000063,,,,FKUSR00069,2024-03-07 22:50:40.247224+00:00,,,,,,74.82553706666666,-0.9270795833333332,74.82553706666666
FKID000089,unplanned,12.8561783,77.6645205,0.0,0.0,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2024-01-31 02:08:55.286000+00:00,,closed,yes,2024-01-31 02:16:23.767068+00:00,,,ಡೀಸೆಲ್ ಖಾಲಿ ಆಗಿರುತ್ತೆ ಸರ್ ವಿಹಿಕಲ್ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಸರ್,heavy_vehicle,FKN00GL0036,Non-corridor,low,,,,2024-01-31 02:12:41.435747+00:00,,1,FKUSR00070,FKUSR00001,,,,Electronic City,,FKKG000064,,,,,,,,,,,,-3.76916245,7.474684466666667
FKID000091,unplanned,12.974757,77.5657216,0.0,0.0,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2024-01-31 01:22:31.388000+00:00,,closed,yes,2024-01-31 03:35:47.890284+00:00,,,Towards hunasemara sir,lcv,FKN00GL0037,Magadi Road,high,,,,2024-01-31 01:37:23.627200+00:00,,1,FKUSR00072,FKUSR00001,,,,Magadi Road,,FKKG000066,,,,,,,,,,,,-14.870653333333332,133.27503806666667
FKID000092,unplanned,12.9640011,77.5836093,0.0,0.0,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-01-31 01:45:45.370000+00:00,,closed,yes,2024-01-31 04:35:48.361386+00:00,,,,bmtc_bus,FKN00GL0038,Mysore Road,high,,,,2024-01-31 01:46:37.300384+00:00,,1,FKUSR00073,FKUSR00001,,,,Halasuru Gate,,FKKG000067,,,,,,,,,,,,-0.8655063999999999,170.04985643333333
FKID000093,unplanned,12.9480512,77.5343585,0.0,0.0,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2024-01-31 04:21:01.833000+00:00,,closed,yes,2024-01-31 05:08:43.227836+00:00,,,Nayadahallie towards BHEL incoming side traffic no problem,heavy_vehicle,FKN00GL0039,Mysore Road,high,,,,2024-01-31 04:22:16.818647+00:00,,1,FKUSR00074,FKUSR00001,,,,Byatarayanapura,,FKKG000068,,,,FKUSR00074,2024-01-31 05:08:43.227334+00:00,,,,,,47.68990556666667,-1.2497607833333333,47.68990556666667
FKID000094,unplanned,12.9245654,77.6739287,0.0,0.0,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-01-31 03:31:13.977000+00:00,,closed,yes,2024-01-31 05:35:47.981078+00:00,,,Dipo NO:13 CALL Me @ [PHONE],bmtc_bus,FKN00GL0040,ORR East 1,high,,,,2024-01-31 03:32:20.867464+00:00,,1,FKUSR00075,FKUSR00001,,,,Bellandur,,FKKG000069,,,,,,,,,,,,-1.1148410666666666,124.56673463333333
FKID000095,unplanned,13.0078566,77.5920655,0.0,0.0,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",,tree_fall,False,2024-03-07 21:47:02.800000+00:00,,closed,no,2024-03-07 21:55:40.011444+00:00,,,tv tower tree falling,,,Non-corridor,low,,,,2024-03-07 21:47:53.871405+00:00,,1,FKUSR00076,FKUSR00076,,,,R.T. Nagar,,FKKG000070,,,,FKUSR00076,2024-03-07 21:55:40.010876+00:00,,,,,,8.620181266666666,-0.8511900833333333,8.620181266666666
FKID000096,unplanned,13.0035862,77.5721203,13.0034611,77.572063,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)","2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",tree_fall,True,2024-03-07 21:49:19.785000+00:00,,active,yes,2024-03-07 22:00:30.679273+00:00,,,tree fall,,,Non-corridor,low,,,,2024-03-07 21:50:01.995380+00:00,,1,FKUSR00077,FKUSR00001,,,,Malleshwaram,,FKKG000071,,,,,,,,,,,,-0.7035063333333333,11.181571216666667
FKID000097,unplanned,12.9854129,77.5941024,0.0,0.0,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,others,False,2024-03-07 21:59:21.123000+00:00,,active,yes,2024-03-07 22:06:12.869803+00:00,,,ಮಾಪನಸೌಧದ ಹತ್ತಿರ ಮರ ಅದ ಕೊಂಬೆ ಮುರಿದು ಬಿದ್ದಿರುತ್ತದೆ,,,CBD 2,high,,,,2024-03-07 22:00:37.288438+00:00,,1,FKUSR00078,FKUSR00001,,,,Cubbon Park,,FKKG000072,,,,,,,,,,,,-1.269423966666667,6.862446716666667
FKID000098,unplanned,12.9272622,77.5806774,12.927254,77.5806774,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)","5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,2024-03-07 21:57:57.213000+00:00,,active,yes,2024-03-07 22:03:03.850768+00:00,,,,,,Non-corridor,low,,,,2024-03-07 21:58:32.986236+00:00,,1,FKUSR00079,FKUSR00001,,,,Jayanagara,,FKKG000073,,,,,,,,,,,,-0.5962206,5.1106294666666665
FKID000101,unplanned,13.0369808,77.5895122,0.0,0.0,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2024-01-31 03:11:13.623000+00:00,,closed,yes,2024-01-31 05:35:47.941598+00:00,,,Towards airport,truck,FKN00GL0041,Bellary Road 1,high,BBMP lorry,Tyre burest,10.0,2024-01-31 03:14:01.508708+00:00,,1,FKUSR00080,FKUSR00001,,,,Hebbala,,FKKG000074,,,,,,,,,,,,-2.7980951333333333,144.57197663333332
FKID000102,unplanned,12.9169077,77.5737827,0.0,0.0,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",,vehicle_breakdown,False,2024-01-31 03:23:09.510000+00:00,,closed,yes,2024-01-31 05:35:47.959751+00:00,,,Bsk  bus stand towards sarakki market,bmtc_bus,FKN00GL0042,Non-corridor,low,,,,2024-01-31 03:24:08.759464+00:00,,1,FKUSR00081,FKUSR00001,,,,Jayanagara,,FKKG000075,,,,,,,,,,,,-0.9874910666666668,132.64082918333332
FKID000103,unplanned,12.9047066,77.6016042,0.0,0.0,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",,pot_holes,False,2024-03-07 22:01:11.729000+00:00,,active,yes,2024-03-07 22:06:24.139157+00:00,,,path hole near [LOCATION] bg road abstraction to traffic movement pls do the needful,,,Bannerghata Road,high,,,,2024-03-07 22:02:33.439017+00:00,,1,FKUSR00082,FKUSR00001,,,,J.P. Nagar,,FKKG000076,,,,,,,,,,,,-1.3618336166666665,5.20683595
FKID000104,unplanned,12.9047995,77.6017019,0.0,0.0,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",,pot_holes,False,2024-03-07 22:02:40.027000+00:00,,active,yes,2024-03-07 22:06:35.234740+00:00,,,pathole abstraction to traffic movement pls do the needful sir,,,Bannerghata Road,high,,,,2024-03-07 22:03:30.325961+00:00,,1,FKUSR00082,FKUSR00001,,,,J.P. Nagar,,FKKG000076,,,,,,,,,,,,-0.8383160166666667,3.920129
FKID000105,unplanned,12.9774707,77.5457303,0.0,0.0,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",,water_logging,False,2024-03-07 22:06:56.368000+00:00,,active,yes,2024-03-07 22:09:03.177584+00:00,,,,,,West of Chord Road,high,,,,2024-03-07 22:08:07.317650+00:00,,1,FKUSR00083,FKUSR00001,,,,Vijayanagara,,FKKG000077,,,,,,,,,,,,-1.1824941666666668,2.1134930666666665
FKID000106,unplanned,12.904781,77.6015741,0.0,0.0,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",,pot_holes,False,2024-03-07 22:07:52.537000+00:00,,active,yes,2024-03-07 22:12:33.554268+00:00,,,Vehicle slow movement,,,Bannerghata Road,high,,,,2024-03-07 22:10:17.270279+00:00,,1,FKUSR00084,FKUSR00001,,,,J.P. Nagar,,FKKG000078,,,,,,,,,,,,-2.412221316666667,4.683621133333333
FKID000107,unplanned,12.9238693,77.5536044,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Block 5 Phase 3, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,vehicle_breakdown,False,2024-01-31 05:41:26.253000+00:00,,closed,no,2024-01-31 08:02:27.928621+00:00,,,Vehicle off road @ [PERSON] due to clutch problem,others,FKN00GL0043,ORR West 1,high,,,,2024-01-31 05:44:24.310732+00:00,,1,FKUSR00085,FKUSR00001,,,,Banashankari,,FKKG000079,,,,FKUSR00085,2024-01-31 08:02:27.928046+00:00,,,,,,141.02791743333333,-2.9676288666666664,141.02791743333333
FKID000108,unplanned,12.9585656,77.5932824,0.0,0.0,"KH Road, Sri Jai Maruthi Eat Out Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,others,False,2024-01-31 07:26:39.082000+00:00,,active,yes,2024-01-31 07:30:45.142127+00:00,,,No problem,,,Non-corridor,low,,,,2024-01-31 07:28:38.533290+00:00,,1,FKUSR00086,FKUSR00001,,,,Ashok Nagar,,FKKG000080,,,,,,,,,,,,-1.9908548333333336,4.101002116666667
FKID000111,unplanned,12.95836,77.5776317,0.0,0.0,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-03-07 22:28:07.464000+00:00,,closed,yes,2024-03-08 00:35:48.181833+00:00,,,,private_bus,FKN00GL0044,Non-corridor,low,,,,2024-03-07 22:29:50.663892+00:00,,1,FKUSR00087,FKUSR00001,,,,City Market,,FKKG000081,,,,,,,,,,,,-1.7199982,127.67863055
FKID000113,unplanned,13.0331905,77.5901915,0.0,0.0,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2024-03-07 22:40:56.720000+00:00,,closed,no,2024-03-08 07:46:19.124746+00:00,,,keb cable work @anand [PERSON],,,Bellary Road 1,high,,,,2024-03-07 22:41:58.865738+00:00,,1,FKUSR00089,FKUSR00001,,,,Hebbala,,FKKG000083,,,,FKUSR00089,2024-03-08 07:46:19.124181+00:00,,,,,,545.3734030166667,-1.0357623,545.3734030166667
FKID000114,unplanned,12.9360494,77.6154975,12.9360766,77.6156744,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)","20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",vehicle_breakdown,True,2024-03-07 20:31:07.587000+00:00,,closed,yes,2024-03-07 22:35:48.244176+00:00,,,,lcv,FKN00GL0045,Non-corridor,low,,,,2024-03-07 20:32:27.334421+00:00,,1,FKUSR00090,FKUSR00001,,,,Adugodi,,FKKG000084,,,,,,,,,,,,-1.3291236833333333,124.6776196
